participantId,trialId,trialOrder,responseId,status,description,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,startTime,endTime
"233696cd-252c-4305-b548-8432d6056d94","introduction","0","","completed","undefined","100.00","undefined","undefined","undefined","undefined","46589","46589","2026-02-19T20:42:12.145Z","2026-02-19T20:42:58.734Z"
"233696cd-252c-4305-b548-8432d6056d94","introduction","0","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","participant-stats","1","q1-age","completed","undefined","100.00","undefined","What is your age group?","18-40","undefined","4465","4465","2026-02-19T20:42:58.980Z","2026-02-19T20:43:03.445Z"
"233696cd-252c-4305-b548-8432d6056d94","participant-stats","1","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodPressure_normal","2","C_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","115","115","28138","28138","2026-02-19T20:43:03.643Z","2026-02-19T20:43:31.781Z"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodPressure_normal","2","C_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","77","77","28138","28138","2026-02-19T20:43:03.643Z","2026-02-19T20:43:31.781Z"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodPressure_normal","2","C_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","28138","28138","2026-02-19T20:43:03.643Z","2026-02-19T20:43:31.781Z"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodPressure_normal","2","C_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","28138","28138","2026-02-19T20:43:03.643Z","2026-02-19T20:43:31.781Z"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodPressure_normal","2","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":5,""keyup"":5,""mousemove"":64,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodPressure_abnormal","3","B_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","63","63","20897","20897","2026-02-19T20:43:31.948Z","2026-02-19T20:43:52.845Z"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodPressure_abnormal","3","B_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","94","94","20897","20897","2026-02-19T20:43:31.948Z","2026-02-19T20:43:52.845Z"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodPressure_abnormal","3","B_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","20897","20897","2026-02-19T20:43:31.948Z","2026-02-19T20:43:52.845Z"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodPressure_abnormal","3","B_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","20897","20897","2026-02-19T20:43:31.948Z","2026-02-19T20:43:52.845Z"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodPressure_abnormal","3","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":45,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_normal","4","A_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","137","137","30251","30251","2026-02-19T20:43:53.089Z","2026-02-19T20:44:23.340Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_normal","4","A_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","75.5","75.5","30251","30251","2026-02-19T20:43:53.089Z","2026-02-19T20:44:23.340Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_normal","4","A_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","30251","30251","2026-02-19T20:43:53.089Z","2026-02-19T20:44:23.340Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_normal","4","A_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","30251","30251","2026-02-19T20:43:53.089Z","2026-02-19T20:44:23.340Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_normal","4","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":7,""keydown"":7,""keyup"":7,""mousemove"":69,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_normal","5","D_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.6","5.6","30899","30899","2026-02-19T20:44:23.548Z","2026-02-19T20:44:54.447Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_normal","5","D_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","9.2","9.2","30899","30899","2026-02-19T20:44:23.548Z","2026-02-19T20:44:54.447Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_normal","5","D_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","30899","30899","2026-02-19T20:44:23.548Z","2026-02-19T20:44:54.447Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_normal","5","D_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","30899","30899","2026-02-19T20:44:23.548Z","2026-02-19T20:44:54.447Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_normal","5","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":58,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_abnormal","6","A_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","2.3","2.3","19856","19856","2026-02-19T20:44:54.700Z","2026-02-19T20:45:14.556Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_abnormal","6","A_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","12.2","12.2","19856","19856","2026-02-19T20:44:54.700Z","2026-02-19T20:45:14.556Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_abnormal","6","A_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","19856","19856","2026-02-19T20:44:54.700Z","2026-02-19T20:45:14.556Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_abnormal","6","A_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","19856","19856","2026-02-19T20:44:54.700Z","2026-02-19T20:45:14.556Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_abnormal","6","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":7,""keydown"":7,""keyup"":6,""mousemove"":38,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","1.1","1.1","15495","15495","2026-02-19T20:45:14.755Z","2026-02-19T20:45:30.250Z"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","3.2","3.2","15495","15495","2026-02-19T20:45:14.755Z","2026-02-19T20:45:30.250Z"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","15495","15495","2026-02-19T20:45:14.755Z","2026-02-19T20:45:30.250Z"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","15495","15495","2026-02-19T20:45:14.755Z","2026-02-19T20:45:30.250Z"
"233696cd-252c-4305-b548-8432d6056d94","C_bloodGlucose_abnormal","7","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":5,""keydown"":6,""keyup"":4,""mousemove"":47,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodPressure_abnormal","8","D_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","148","148","22703","22703","2026-02-19T20:45:30.483Z","2026-02-19T20:45:53.186Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodPressure_abnormal","8","D_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","101","101","22703","22703","2026-02-19T20:45:30.483Z","2026-02-19T20:45:53.186Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodPressure_abnormal","8","D_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","22703","22703","2026-02-19T20:45:30.483Z","2026-02-19T20:45:53.186Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodPressure_abnormal","8","D_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","22703","22703","2026-02-19T20:45:30.483Z","2026-02-19T20:45:53.186Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodPressure_abnormal","8","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":8,""keydown"":8,""keyup"":8,""mousemove"":34,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodGlucose_normal","9","B_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","4","4","14521","14521","2026-02-19T20:45:53.387Z","2026-02-19T20:46:07.908Z"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodGlucose_normal","9","B_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","5","5","14521","14521","2026-02-19T20:45:53.387Z","2026-02-19T20:46:07.908Z"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodGlucose_normal","9","B_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","14521","14521","2026-02-19T20:45:53.387Z","2026-02-19T20:46:07.908Z"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodGlucose_normal","9","B_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","14521","14521","2026-02-19T20:45:53.387Z","2026-02-19T20:46:07.908Z"
"233696cd-252c-4305-b548-8432d6056d94","B_bloodGlucose_normal","9","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":50,""mousedown"":8,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","break-component","10","","completed","undefined","100.00","undefined","undefined","undefined","undefined","200698","200698","2026-02-19T20:46:08.118Z","2026-02-19T20:49:28.816Z"
"233696cd-252c-4305-b548-8432d6056d94","break-component","10","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":5,""mousedown"":0,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_abnormal","11","D_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","7.8","7.8","22850","22850","2026-02-19T20:49:28.998Z","2026-02-19T20:49:51.848Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_abnormal","11","D_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","13.1","13.1","22850","22850","2026-02-19T20:49:28.998Z","2026-02-19T20:49:51.848Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_abnormal","11","D_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","22850","22850","2026-02-19T20:49:28.998Z","2026-02-19T20:49:51.848Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_abnormal","11","D_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","22850","22850","2026-02-19T20:49:28.998Z","2026-02-19T20:49:51.848Z"
"233696cd-252c-4305-b548-8432d6056d94","D_bloodGlucose_abnormal","11","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":7,""keydown"":7,""keyup"":7,""mousemove"":52,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_normal","12","A_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.2","5.2","20908","20908","2026-02-19T20:49:52.014Z","2026-02-19T20:50:12.922Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_normal","12","A_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","6.3","6.3","20908","20908","2026-02-19T20:49:52.014Z","2026-02-19T20:50:12.922Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_normal","12","A_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","20908","20908","2026-02-19T20:49:52.014Z","2026-02-19T20:50:12.922Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_normal","12","A_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","20908","20908","2026-02-19T20:49:52.014Z","2026-02-19T20:50:12.922Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodGlucose_normal","12","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":46,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","147","147","12614","12614","2026-02-19T20:50:13.087Z","2026-02-19T20:50:25.701Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","105","105","12614","12614","2026-02-19T20:50:13.087Z","2026-02-19T20:50:25.701Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","12614","12614","2026-02-19T20:50:13.087Z","2026-02-19T20:50:25.701Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","12614","12614","2026-02-19T20:50:13.087Z","2026-02-19T20:50:25.701Z"
"233696cd-252c-4305-b548-8432d6056d94","A_bloodPressure_abnormal","13","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":5,""keydown"":5,""keyup"":5,""mousemove"":37,""mousedown"":8,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
